date,channel,spend
2019-04-15,Facebook,26.61
2019-04-15,Facebook,6.75
2019-04-15,Facebook,21.63
2019-04-15,Facebook,8.2
2019-04-15,Facebook,3.02
2019-04-15,Facebook,6.38
2019-04-15,Facebook,1
2019-04-15,Facebook,0.88
2019-04-15,Facebook,1.32
2019-04-15,Instagram,91.34
2019-04-15,Instagram,10.23
2019-04-15,Instagram,3.02
2019-04-15,Instagram,1.93
2019-04-15,Instagram,5.25
2019-04-15,Instagram,42.46
2019-04-15,Instagram,2.1
2019-04-15,Instagram,3.78
2019-04-15,Instagram,1.72
2019-04-15,Instagram,1.69
2019-04-15,Instagram,1.75
2019-04-15,Instagram,0.5
2019-04-15,Instagram,44.79
2019-04-15,Instagram,1.34
2019-04-15,Instagram,169.17
2019-04-15,Instagram,8.07
2019-04-15,Instagram,0.63
2019-04-15,Instagram,1.67
2019-04-15,Instagram,35.23
2019-04-15,Instagram,12.71
2019-04-15,Instagram,0.43
2019-04-15,Instagram,34.94
2019-04-15,Instagram,0.23
2019-04-15,Instagram,1.1
2019-04-15,Instagram,2.27
2019-04-15,Instagram,11.02
2019-04-15,Instagram,1.71
2019-04-15,Instagram,4.15
2019-04-15,Instagram,14.34
2019-04-15,Instagram,4.51
2019-04-15,Instagram,6.03
2019-04-15,Instagram,19.48
2019-04-15,Instagram,3.83
2019-04-15,Instagram,7.95
2019-04-15,Instagram,21
2019-04-15,Instagram,17.42
2019-04-15,Instagram,21.99
2019-04-15,Instagram,22.9
2019-04-15,Instagram,4.68
2019-04-15,Instagram,0.52
2019-04-15,Instagram,29.762184
2019-04-15,Instagram,1.819522
2019-04-15,Instagram,3.249147
2019-04-15,Instagram,2.809262
2019-04-15,Instagram,0.439884
2019-04-15,Instagram,0.25
2019-04-15,Instagram,0.84
2019-04-15,Instagram,0.7
2019-04-15,Instagram,1.12
2019-04-15,Instagram,8.24
2019-04-15,Instagram,2.16
2019-04-15,Instagram,33.49
2019-04-15,Instagram,0.86
2019-04-15,Instagram,2.42
2019-04-15,Instagram,2.69
2019-04-15,Instagram,116.501941
2019-04-15,Instagram,2.249844
2019-04-15,Instagram,8.129438
2019-04-15,Instagram,7.619473
2019-04-15,Instagram,10.069303
2019-04-15,Instagram,0.29
2019-04-15,Instagram,9.81
2019-04-15,Instagram,1.22
2019-04-15,Instagram,0.61
2019-04-15,Instagram,0.72
2019-04-15,Instagram,0.31
2019-04-15,Instagram,1.69
2019-04-15,Instagram,46.64
2019-04-15,Instagram,2.47
2019-04-15,Instagram,1.21
2019-04-15,Instagram,2.85
2019-04-15,Instagram,7.28
2019-04-15,Instagram,0.02
2019-04-15,Instagram,12.19
2019-04-15,Instagram,0.12
2019-04-15,Instagram,5.17
2019-04-15,Instagram,0.01
2019-04-15,Instagram,22.34
2019-04-15,Instagram,0.02
2019-04-15,Instagram,25.78
2019-04-15,Instagram,29.48
2019-04-15,Instagram,35.05
2019-04-15,Instagram,85.68
2019-04-15,Instagram,16.69
2019-04-15,Instagram,5.24
2019-04-15,Instagram,35.1
2019-04-15,Instagram,94.36
2019-04-15,Instagram,24.18
2019-04-15,Instagram,67.45
2019-04-15,Instagram,34.58
2019-04-15,Instagram,33.37
2019-04-15,Instagram,7.74
2019-04-15,Instagram,92.16
2019-04-15,Instagram,14.79
2019-04-15,Instagram,23.85
2019-04-15,Instagram,10.11
2019-04-15,Instagram,78.43
2019-04-15,Instagram,77.87
2019-04-15,Instagram,1.22
2019-04-15,Instagram,8.14
2019-04-15,Instagram,3.26
2019-04-15,Instagram,6.67
2019-04-15,Instagram,30.16
2019-04-15,Instagram,73.41
2019-04-15,Instagram,5.49
2019-04-15,Instagram,3.03
2019-04-15,Instagram,0.84
2019-04-15,Instagram,4.94
2019-04-15,Instagram,3.23
2019-04-15,Instagram,8.92
2019-04-15,Instagram,2.52
2019-04-15,Instagram,29.27
2019-04-15,Instagram,1.18
2019-04-15,Instagram,8.65
2019-04-15,Instagram,33.32
2019-04-15,Instagram,1.68
2019-04-15,Instagram,5.07
2019-04-15,Instagram,1.3
2019-04-15,Instagram,20.99
2019-04-15,Instagram,1.62
2019-04-15,Instagram,25.31
2019-04-15,Instagram,0.2
2019-04-15,Instagram,1.17
2019-04-15,Instagram,0.59
2019-04-15,Instagram,69.78
2019-04-15,Instagram,6.56
2019-04-15,Instagram,19.46
2019-04-15,Instagram,2.8
2019-04-15,Instagram,3.98
2019-04-15,Instagram,276.86
2019-04-15,Instagram,10.45
2019-04-15,Instagram,6.52
2019-04-15,Instagram,6.63
2019-04-15,Instagram,359.08
2019-04-15,Instagram,0.08
2019-04-15,Media,72.16
2019-04-15,Instagram,7.206485
2019-04-15,Instagram,54.293515
2019-04-15,Instagram,2.36
2019-04-15,Instagram,0.93
2019-04-15,Instagram,22.494826
2019-04-15,Instagram,7.155174
2019-04-15,Instagram,3.91
2019-04-15,Instagram,1.66
2019-04-15,Instagram,0.7
2019-04-15,Instagram,0.24
2019-04-15,Instagram,4.74
2019-04-15,Instagram,12.73
2019-04-15,Instagram,3.49
2019-04-15,Instagram,1.22
2019-04-15,Instagram,1.66
2019-04-15,Instagram,9.43
2019-04-15,Instagram,3.99
2019-04-15,Instagram,1.29
2019-04-15,Instagram,8.21
2019-04-15,Instagram,2.27
2019-04-15,Instagram,1.77
2019-04-15,Instagram,0.39
2019-04-15,Instagram,8.73
2019-04-15,Instagram,1.58
2019-04-15,Instagram,0.06
2019-04-15,Instagram,0.02
2019-04-15,Instagram,3.16
2019-04-15,Instagram,1.22
2019-04-15,Instagram,162.774366
2019-04-15,Instagram,19.945634
2019-04-15,Instagram,0.04
2019-04-15,Instagram,0.33
2019-04-15,Instagram,8.96
2019-04-15,Instagram,2.5
2019-04-15,Instagram,3.4
2019-04-15,Instagram,0.98
2019-04-15,Instagram,0.31
2019-04-15,Instagram,0.66
2019-04-15,Instagram,2.26
2019-04-15,Instagram,6.6
2019-04-15,Instagram,2.29
2019-04-15,Instagram,7.75
2019-04-15,Instagram,1.95
2019-04-15,Instagram,12.36
2019-04-15,Facebook,24.45
2019-04-15,Facebook,6.84
2019-04-15,Facebook,18.98
2019-04-15,Facebook,39.95
2019-04-15,Facebook,31.25
2019-04-15,Facebook,14.11
2019-04-15,Facebook,14.85
2019-04-15,Media,123.615184
2019-04-15,Media,479.432537
2019-04-15,Media,255.399389
2019-04-15,Media,59.312891
2019-04-15,Media,53.02
2019-04-15,Instagram,7.15
2019-04-15,Instagram,53.88
2019-04-15,Instagram,8.24
2019-04-15,Instagram,10.04
2019-04-15,Instagram,3.42
2019-04-15,Instagram,188.86
2019-04-15,Instagram,18.12
2019-04-15,Instagram,10.35
2019-04-15,Instagram,23.86
2019-04-15,Instagram,8.73
2019-04-15,Media,24.9
2019-04-15,Media,12.83
2019-04-15,Media,3.54
2019-04-15,Media,65.25
2019-04-15,Media,49.99
2019-04-15,Media,369.86
2019-04-15,Instagram,4.07
2019-04-15,Instagram,0.85
2019-04-15,Instagram,1.65
2019-04-15,Instagram,9.01
2019-04-15,Instagram,2.26
2019-04-15,Instagram,11.66
2019-04-15,Instagram,107.155544
2019-04-15,Instagram,13.364456
2019-04-15,Instagram,0.47
2019-04-15,Instagram,0.62
2019-04-15,Instagram,2.24
2019-04-15,Instagram,0.53
2019-04-15,Instagram,38.91
2019-04-15,Instagram,3.24
2019-04-15,Instagram,3.3
2019-04-15,Instagram,0.42
2019-04-15,Instagram,63.69
2019-04-15,Instagram,6.74
2019-04-15,Instagram,2.69
2019-04-15,Instagram,7.34
2019-04-15,Instagram,3.682344
2019-04-15,Instagram,1.127656
2019-04-15,Instagram,35.20099
2019-04-15,Instagram,3.86901
2019-04-15,Instagram,3.9
2019-04-15,Instagram,24.68
2019-04-15,Instagram,237.351513
2019-04-15,Instagram,19.428487
2019-04-15,Instagram,9.05
2019-04-15,Instagram,2.53
2019-04-16,Media,402.45
2019-04-16,Media,47.48
2019-04-16,Media,13.58
2019-04-16,Media,34.954676
2019-04-16,Media,30.695324
2019-04-16,Media,53.190017
2019-04-16,Media,54.91
2019-04-16,Media,55.81
2019-04-16,Media,65.72
2019-04-16,Facebook,23.57
2019-04-16,Facebook,5.33
2019-04-16,Facebook,5.05
2019-04-16,Facebook,3.92
2019-04-16,Facebook,11.33
2019-04-16,Facebook,1.02
2019-04-16,Facebook,2.54
2019-04-16,Facebook,4.85
2019-04-16,Facebook,1.98
2019-04-16,Facebook,0.85
2019-04-16,Facebook,10.05
2019-04-16,Facebook,6.7
2019-04-16,Facebook,0.08
2019-04-16,Facebook,48.55
2019-04-16,Facebook,5.06
2019-04-16,Facebook,4.44
2019-04-16,Facebook,7.36
2019-04-16,Facebook,3.31
2019-04-16,Facebook,4.36
2019-04-16,Facebook,29.99
2019-04-16,Facebook,1.91
2019-04-16,Facebook,4.1
2019-04-16,Facebook,24.83
2019-04-16,Facebook,17.84
2019-04-16,Facebook,0.43
2019-04-16,Facebook,9.63
2019-04-16,Facebook,19.36
2019-04-16,Facebook,136.05
2019-04-16,Facebook,1.13
2019-04-16,Facebook,19.45
2019-04-16,Facebook,11.52
2019-04-16,Facebook,7.94
2019-04-16,Facebook,34.5
2019-04-16,Facebook,4.1
2019-04-16,Facebook,0.47
2019-04-16,Facebook,1.25
2019-04-16,Facebook,6.54
2019-04-16,Facebook,72.07
2019-04-16,Facebook,11.55
2019-04-16,Facebook,3.54
2019-04-16,Facebook,5.44
2019-04-16,Facebook,3.25
2019-04-16,Facebook,120.12
2019-04-16,Facebook,12.81
2019-04-16,Facebook,10.45
2019-04-16,Facebook,15.55
2019-04-16,Facebook,175.96
2019-04-16,Facebook,5.1
2019-04-16,Facebook,13.28
2019-04-16,Instagram,38.25
2019-04-16,Instagram,16.89
2019-04-16,Instagram,13.29
2019-04-16,Instagram,30.74
2019-04-16,Instagram,19.35
2019-04-16,Instagram,80.35
2019-04-16,Instagram,36.09
2019-04-16,Instagram,13.85
2019-04-16,Instagram,0
2019-04-16,Instagram,2.46
2019-04-16,Instagram,6.37
2019-04-16,Instagram,1.48
2019-04-16,Instagram,1.53
2019-04-16,Instagram,0.35
2019-04-16,Instagram,1.11
2019-04-16,Instagram,14.27
2019-04-16,Instagram,1.71
2019-04-16,Instagram,0.59
2019-04-16,Instagram,1.75
2019-04-16,Instagram,0.19
2019-04-16,Instagram,0.63
2019-04-16,Instagram,0.55
2019-04-16,Instagram,9.05
2019-04-16,Instagram,0.67
2019-04-16,Instagram,0.96
2019-04-16,Instagram,1.21
2019-04-16,Instagram,0.75
2019-04-16,Instagram,4.04
2019-04-16,Instagram,0.43
2019-04-16,Instagram,0.36
2019-04-16,Instagram,7.63
2019-04-16,Instagram,0.11
2019-04-16,Instagram,111.84
2019-04-16,Instagram,7.14
2019-04-16,Instagram,3.36
2019-04-16,Instagram,1.31
2019-04-16,Instagram,36.76
2019-04-16,Instagram,7.12
2019-04-16,Instagram,30.4
2019-04-16,Instagram,1.9
2019-04-16,Instagram,0.07
2019-04-16,Instagram,16.3
2019-04-16,Instagram,2.92
2019-04-16,Instagram,6.05
2019-04-16,Instagram,5.36
2019-04-16,Instagram,47.13
2019-04-16,Instagram,30.33
2019-04-16,Instagram,4.26
2019-04-16,Instagram,1.59
2019-04-16,Instagram,6.24
2019-04-16,Instagram,0.43
2019-04-16,Instagram,72.19
2019-04-16,Instagram,67.58
2019-04-16,Instagram,0.09
2019-04-16,Instagram,153.51
2019-04-16,Instagram,121.92
2019-04-16,Instagram,16.73
2019-04-16,Instagram,0.12
2019-04-16,Instagram,3.12
2019-04-16,Instagram,21.16
2019-04-16,Instagram,2.41
2019-04-16,Instagram,22.11
2019-04-16,Instagram,22.54
2019-04-16,Instagram,22.84
2019-04-16,Instagram,0.02
2019-04-16,Instagram,0.07
2019-04-16,Instagram,2.17
2019-04-16,Instagram,5.98
2019-04-16,Instagram,2.22
2019-04-16,Instagram,5.47
2019-04-16,Instagram,33.85
2019-04-16,Instagram,0.02
2019-04-16,Instagram,543.32
2019-04-16,Instagram,7.29
2019-04-16,Instagram,43.53
2019-04-16,Instagram,0.05
2019-04-16,Instagram,0.67
2019-04-16,Instagram,4.06
2019-04-16,Instagram,49.24
2019-04-16,Instagram,15.95
2019-04-16,Instagram,239.07
2019-04-16,Instagram,37.47
2019-04-16,Instagram,0.21
2019-04-16,Instagram,0.11
2019-04-16,Instagram,56.5
2019-04-16,Instagram,79.74
2019-04-16,Instagram,0.6
2019-04-16,Instagram,6.37
2019-04-16,Instagram,3.93
2019-04-16,Instagram,47.53
2019-04-16,Instagram,45.87
2019-04-16,Instagram,0.63
2019-04-16,Instagram,6.04
2019-04-16,Instagram,11.31
2019-04-16,Instagram,13.38
2019-04-16,Instagram,19.12
2019-04-16,Instagram,6.4
2019-04-16,Instagram,5.81
2019-04-16,Instagram,24.59
2019-04-16,Instagram,12.89
2019-04-16,Instagram,5.84
2019-04-16,Instagram,8.12
2019-04-16,Instagram,3.17
2019-04-16,Instagram,8.67
2019-04-16,Instagram,14.72
2019-04-16,Instagram,8.32
2019-04-16,Instagram,8.85
2019-04-16,Instagram,13.35
2019-04-16,Instagram,5.19
2019-04-16,Instagram,21.33
2019-04-16,Instagram,54.27
2019-04-16,Instagram,21.65
2019-04-16,Instagram,29.97
2019-04-16,Instagram,12.4
2019-04-16,Instagram,28.03
2019-04-16,Media,36.125823
2019-04-16,Media,50.364177
2019-04-16,Media,53.21
2019-04-16,Media,67.409999
2019-04-16,Facebook,6.73
2019-04-16,Facebook,0.73
2019-04-16,Facebook,45.18
2019-04-16,Facebook,4.66
2019-04-16,Facebook,7.61
2019-04-16,Facebook,8.68
2019-04-16,Facebook,97.320903
2019-04-16,Facebook,9.659097
2019-04-16,Facebook,1.564444
2019-04-16,Facebook,18.145556
2019-04-16,Facebook,8.67
2019-04-16,Facebook,37.44
2019-04-16,Facebook,1.64
2019-04-16,Facebook,11.34
2019-04-16,Facebook,20.77
2019-04-16,Facebook,4.09
2019-04-16,Facebook,0.68
2019-04-16,Facebook,5.83
2019-04-16,Facebook,2.33
2019-04-16,Facebook,2.52
2019-04-16,Instagram,9.05
2019-04-16,Instagram,2.54
2019-04-16,Instagram,11.03
2019-04-16,Instagram,1.72
2019-04-16,Instagram,7.78
2019-04-16,Instagram,0.89
2019-04-16,Instagram,10.11
2019-04-16,Instagram,106.61
2019-04-16,Instagram,0.23
2019-04-16,Instagram,0.81
2019-04-16,Instagram,0.44
2019-04-16,Instagram,0.05
2019-04-16,Instagram,41.621991
2019-04-16,Instagram,2.958009
2019-04-16,Instagram,3.11
2019-04-16,Instagram,0.4
2019-04-16,Instagram,5.797186
2019-04-16,Instagram,76.582828
2019-04-16,Instagram,6.48
2019-04-16,Instagram,1.36
2019-04-16,Instagram,5.996007
2019-04-16,Instagram,2.573993
2019-04-16,Instagram,77.7
2019-04-16,Instagram,7.06
2019-04-16,Instagram,1.79
2019-04-16,Instagram,12.82
2019-04-16,Instagram,151.990574
2019-04-16,Instagram,9.249426
2019-04-16,Instagram,11.58
2019-04-16,Instagram,4.23
2019-04-16,Instagram,80.54
2019-04-16,Instagram,5.7
2019-04-16,Instagram,4.46
2019-04-16,Instagram,0.54
2019-04-16,Instagram,3.96
2019-04-16,Instagram,36.94
2019-04-16,Instagram,4.55
2019-04-16,Instagram,4.43
2019-04-16,Instagram,2.83
2019-04-16,Instagram,2.04
2019-04-16,Instagram,2.35
2019-04-16,Instagram,0.72
2019-04-16,Instagram,43.34
2019-04-16,Instagram,0.23
2019-04-16,Instagram,198.08
2019-04-16,Instagram,6.64
2019-04-16,Instagram,0.15
2019-04-16,Instagram,2.28
2019-04-16,Instagram,16.71
2019-04-16,Instagram,29.76
2019-04-16,Instagram,0.18
2019-04-16,Instagram,28.69
2019-04-16,Instagram,0.11
2019-04-16,Instagram,2.04
2019-04-16,Instagram,1.19
2019-04-16,Instagram,16.3
2019-04-16,Instagram,2.41
2019-04-16,Instagram,7.67
2019-04-16,Instagram,10.33
2019-04-16,Instagram,1.04
2019-04-16,Instagram,9.77
2019-04-16,Instagram,17.4
2019-04-16,Instagram,2.69
2019-04-16,Instagram,7.89
2019-04-16,Instagram,20.5
2019-04-16,Instagram,18.91
2019-04-16,Instagram,16.22
2019-04-16,Instagram,27.3
2019-04-16,Instagram,5.82
2019-04-16,Instagram,0.69
2019-04-16,Instagram,2.35
2019-04-16,Instagram,1.12
2019-04-16,Instagram,2.71
2019-04-16,Instagram,0.52
2019-04-16,Instagram,21.76
2019-04-16,Instagram,0.26
2019-04-16,Instagram,10.24
2019-04-16,Instagram,1.17
2019-04-16,Instagram,1.15
2019-04-16,Instagram,1.53
2019-04-16,Instagram,3.019347
2019-04-16,Instagram,0.999784
2019-04-16,Instagram,4.329064
2019-04-16,Instagram,2.769401
2019-04-16,Instagram,35.152403
2019-04-16,Instagram,11.842826
2019-04-16,Instagram,129.931292
2019-04-16,Instagram,10.213813
2019-04-16,Instagram,10.443674
2019-04-16,Instagram,2.648396
2019-04-16,Instagram,10.222033
2019-04-16,Instagram,0.569556
2019-04-16,Instagram,1.109136
2019-04-16,Instagram,0.299766
2019-04-16,Instagram,0.629509
2019-04-16,Instagram,0.77
2019-04-16,Instagram,1.11
2019-04-16,Instagram,29.79
2019-04-16,Instagram,1.2
2019-04-16,Instagram,0.29
2019-04-16,Instagram,2.72
2019-04-16,Instagram,7.46
2019-04-16,Instagram,0.01
2019-04-16,Instagram,0
2019-04-16,Instagram,9.53
2019-04-16,Instagram,5.29
2019-04-16,Instagram,23.760013
2019-04-16,Instagram,0.029987
2019-04-16,Instagram,13.55
2019-04-16,Instagram,28.42
2019-04-16,Instagram,32.04
2019-04-16,Instagram,62.59
2019-04-16,Instagram,28.68
2019-04-16,Instagram,9.39
2019-04-16,Instagram,27.71
2019-04-16,Instagram,71.45
2019-04-16,Instagram,25.75
2019-04-16,Instagram,72.97
2019-04-16,Instagram,47.56
2019-04-16,Instagram,18.2
2019-04-16,Instagram,13
2019-04-16,Instagram,104.13
2019-04-16,Instagram,21.77
2019-04-16,Instagram,22.64
2019-04-16,Instagram,14.61
2019-04-16,Instagram,76.34
2019-04-16,Instagram,55.42
2019-04-16,Instagram,3.12
2019-04-16,Instagram,12.45
2019-04-16,Instagram,3.61
2019-04-16,Instagram,4.31
2019-04-16,Instagram,19.82
2019-04-16,Instagram,5.91
2019-04-16,Instagram,117.26
2019-04-16,Instagram,3.84
2019-04-16,Instagram,6.49
2019-04-16,Instagram,0.51
2019-04-16,Instagram,2.94
2019-04-16,Instagram,1.72
2019-04-16,Instagram,12.26
2019-04-16,Instagram,2.25
2019-04-16,Instagram,27.57
2019-04-16,Instagram,1.95
2019-04-16,Instagram,4.33
2019-04-16,Instagram,40.38
2019-04-16,Instagram,0.55
2019-04-16,Instagram,1.18
2019-04-16,Instagram,2.26
2019-04-16,Instagram,12.77
2019-04-16,Instagram,0.66
2019-04-16,Instagram,33.36
2019-04-16,Instagram,0.03
2019-04-16,Instagram,1.87
2019-04-16,Instagram,0.31
2019-04-16,Instagram,53.04
2019-04-16,Instagram,4.29
2019-04-16,Instagram,35.9
2019-04-16,Instagram,3.41
2019-04-16,Instagram,1.9
2019-04-16,Instagram,236.95
2019-04-16,Instagram,12.11
2019-04-16,Instagram,3.13
2019-04-16,Instagram,12.99
2019-04-16,Instagram,373.79
2019-04-16,Instagram,0.1
2019-04-16,Media,61.71
2019-04-16,Instagram,70.629024
2019-04-16,Instagram,7.640976
2019-04-16,Instagram,1.39
2019-04-16,Instagram,3.42
2019-04-16,Instagram,11.12
2019-04-16,Instagram,2.37
2019-04-16,Instagram,2.36313
2019-04-16,Instagram,1.07687
2019-04-16,Instagram,0.54
2019-04-16,Instagram,1.18
2019-04-16,Instagram,2.03
2019-04-16,Instagram,6.86
2019-04-16,Instagram,0.61
2019-04-16,Instagram,2.11
2019-04-16,Instagram,23.72
2019-04-16,Instagram,2.82
2019-04-16,Instagram,0.93
2019-04-16,Instagram,2.47
2019-04-16,Instagram,1.06
2019-04-16,Instagram,5.8
2019-04-16,Instagram,1.33
2019-04-16,Instagram,0.41
2019-04-16,Instagram,24.78
2019-04-16,Instagram,4.61
2019-04-16,Instagram,0.35
2019-04-16,Instagram,0.16
2019-04-16,Instagram,2.9
2019-04-16,Instagram,5.34
2019-04-16,Instagram,13.479151
2019-04-16,Instagram,145.270849
2019-04-16,Instagram,0.17
2019-04-16,Instagram,0
2019-04-16,Instagram,1.74
2019-04-16,Instagram,9.17
2019-04-16,Instagram,0.5
2019-04-16,Instagram,1.77
2019-04-16,Instagram,0.56
2019-04-16,Instagram,1.91
2019-04-16,Instagram,1.51
2019-04-16,Instagram,6.64
2019-04-16,Instagram,6.08
2019-04-16,Instagram,1.63
2019-04-16,Instagram,16.76
2019-04-16,Instagram,1.64
2019-04-16,Facebook,11.56
2019-04-16,Facebook,10.63
2019-04-16,Facebook,26.5
2019-04-16,Facebook,40.1
2019-04-16,Facebook,45.8
2019-04-16,Facebook,11.74
2019-04-16,Media,129.70381
2019-04-16,Media,23.538877
2019-04-16,Media,657.888603
2019-04-16,Media,236.548711
2019-04-16,Media,51.18
2019-04-16,Instagram,9.55
2019-04-16,Instagram,68.48
2019-04-16,Instagram,3.32
2019-04-16,Instagram,8.18
2019-04-16,Instagram,5.69
2019-04-16,Instagram,188.47
2019-04-16,Instagram,5.62
2019-04-16,Instagram,13.31
2019-04-16,Instagram,17.25
2019-04-16,Instagram,13.8
2019-04-16,Media,1.56
2019-04-16,Media,59.46
2019-04-16,Media,26.57
2019-04-16,Media,8.7
2019-04-16,Media,49.44
2019-04-16,Media,405.67
2019-04-17,Media,338.27
2019-04-17,Media,19.74
2019-04-17,Media,6.81
2019-04-17,Media,22.02
2019-04-17,Media,34.95
2019-04-17,Media,15.89
2019-04-17,Media,56.31
2019-04-17,Media,105.41
2019-04-17,Media,55.94
2019-04-17,Facebook,27.99
2019-04-17,Facebook,5.54
2019-04-17,Facebook,3.31
2019-04-17,Facebook,2.8
2019-04-17,Facebook,9.85
2019-04-17,Facebook,14.07
2019-04-17,Facebook,3.44
2019-04-17,Facebook,0.02
2019-04-17,Facebook,27.249996
2019-04-17,Facebook,3.95
2019-04-17,Facebook,0.47
2019-04-17,Facebook,3.15
2019-04-17,Facebook,3.31
2019-04-17,Facebook,2.69
2019-04-17,Facebook,39.54
2019-04-17,Facebook,1.49
2019-04-17,Facebook,2.14
2019-04-17,Facebook,19.53
2019-04-17,Facebook,26.55
2019-04-17,Facebook,6.69
2019-04-17,Facebook,26.16
2019-04-17,Facebook,148.69
2019-04-17,Facebook,8.31
2019-04-17,Facebook,8.31
2019-04-17,Facebook,3.33
2019-04-17,Facebook,40.86
2019-04-17,Facebook,2.81
2019-04-17,Facebook,0.72
2019-04-17,Facebook,4.77
2019-04-17,Facebook,85.96
2019-04-17,Facebook,4.03
2019-04-17,Facebook,4.06
2019-04-17,Facebook,1.6
2019-04-17,Facebook,94.68
2019-04-17,Facebook,4.76
2019-04-17,Facebook,3.55
2019-04-17,Facebook,6.73
2019-04-17,Facebook,136.99
2019-04-17,Facebook,2.63
2019-04-17,Facebook,6
2019-04-17,Instagram,34.61
2019-04-17,Instagram,14.9
2019-04-17,Instagram,15.35
2019-04-17,Instagram,32.59
2019-04-17,Instagram,28.99
2019-04-17,Instagram,68.19
2019-04-17,Instagram,0.13
2019-04-17,Instagram,0.96
2019-04-17,Instagram,0.81
2019-04-17,Instagram,0.6
2019-04-17,Instagram,11.25
2019-04-17,Instagram,6.51
2019-04-17,Instagram,0.39
2019-04-17,Instagram,0.68
2019-04-17,Instagram,0.12
2019-04-17,Instagram,0.41
2019-04-17,Instagram,1.13
2019-04-17,Instagram,3.51
2019-04-17,Instagram,0.21
2019-04-17,Instagram,1.47
2019-04-17,Instagram,1.11
2019-04-17,Instagram,17.14
2019-04-17,Instagram,32.84
2019-04-17,Instagram,0.03
2019-04-17,Instagram,4.64
2019-04-17,Instagram,0.85
2019-04-17,Instagram,0.9
2019-04-17,Instagram,0.45
2019-04-17,Instagram,1.66
2019-04-17,Instagram,1.12
2019-04-17,Instagram,0.31
2019-04-17,Instagram,0.44
2019-04-17,Instagram,6.14
2019-04-17,Instagram,0.38
2019-04-17,Instagram,0.21
2019-04-17,Instagram,0.22
2019-04-17,Instagram,0.24
2019-04-17,Instagram,2.86
2019-04-17,Instagram,0.54
2019-04-17,Instagram,1.18
2019-04-17,Instagram,20.99
2019-04-17,Instagram,125.08
2019-04-17,Instagram,15.45
2019-04-17,Instagram,6.01
2019-04-17,Instagram,34.97
2019-04-17,Instagram,7.92
2019-04-17,Instagram,28.89
2019-04-17,Instagram,3.95
2019-04-17,Instagram,0.39
2019-04-17,Instagram,15.52
2019-04-17,Instagram,4.91
2019-04-17,Instagram,8.52
2019-04-17,Instagram,2.05
2019-04-17,Instagram,44.39
2019-04-17,Instagram,36.2
2019-04-17,Instagram,2.19
2019-04-17,Instagram,14.45
2019-04-17,Instagram,0.89
2019-04-17,Instagram,70.39
2019-04-17,Instagram,77.05
2019-04-17,Instagram,0.42
2019-04-17,Instagram,170.9
2019-04-17,Instagram,89.43
2019-04-17,Instagram,26.17
2019-04-17,Instagram,2.2
2019-04-17,Instagram,19.68
2019-04-17,Instagram,4.77
2019-04-17,Instagram,22.18
2019-04-17,Instagram,26.22
2019-04-17,Instagram,16.9
2019-04-17,Instagram,0.15
2019-04-17,Instagram,4.42
2019-04-17,Instagram,1.67
2019-04-17,Instagram,0.33
2019-04-17,Instagram,0.65
2019-04-17,Instagram,8.37
2019-04-17,Instagram,0.05
2019-04-17,Instagram,517.38
2019-04-17,Instagram,0.02
2019-04-17,Instagram,0.01
2019-04-17,Instagram,38.21
2019-04-17,Instagram,0.13
2019-04-17,Instagram,1.32
2019-04-17,Instagram,9.26
2019-04-17,Instagram,48.71
2019-04-17,Instagram,32.49
2019-04-17,Instagram,229.81
2019-04-17,Instagram,22.48
2019-04-17,Instagram,54.55
2019-04-17,Instagram,74.95
2019-04-17,Instagram,0.85
2019-04-17,Instagram,12.77
2019-04-17,Instagram,6.45
2019-04-17,Instagram,39.52
2019-04-17,Instagram,51.32
2019-04-17,Instagram,1.33
2019-04-17,Instagram,7.74
2019-04-17,Instagram,3.46
2019-04-17,Instagram,13.82
2019-04-17,Instagram,3.42
2019-04-17,Instagram,2.1
2019-04-17,Instagram,2.96
